"","Date","Open","High","Low","Close","Adj.Close","Volume","Price","Price_1","Price_2","Price_3","Price_4","Price_5","SMA_5","SMA_10","SMA_50","tr","tr2","tr3","tr4","tr5"
"543",2015-06-24,5151.379883,5164.359863,5121.640137,5122.410156,5122.410156,1628800000,5122.410156,5112.189941,5080.509766,4958.470215,4986.870117,5013.120117,5052.090039,5018.1939941,5001.90859372,5160.089844,5153.970215,5117,5132.950195,5064.879883
"542",2015-06-23,5161.680176,5163.410156,5139.330078,5160.089844,5160.089844,1613540000,5160.089844,5122.410156,5112.189941,5080.509766,4958.470215,4986.870117,5086.7339844,5043.2270019,5010.110791,5153.970215,5117,5132.950195,5064.879883,5055.549805
"541",2015-06-22,5147.870117,5162.129883,5142.779785,5153.970215,5153.970215,1619970000,5153.970215,5160.089844,5122.410156,5112.189941,5080.509766,4958.470215,5125.8339844,5058.8780273,5020.46819334,5117,5132.950195,5064.879883,5055.549805,5029.970215
"540",2015-06-19,5139.77002,5140.169922,5113.939941,5117,5117,2468310000,5117,5153.970215,5160.089844,5122.410156,5112.189941,5080.509766,5133.1320312,5071.3840332,5027.27799802,5132.950195,5064.879883,5055.549805,5029.970215,5051.100098
"539",2015-06-18,5082.060059,5143.319824,5082.029785,5132.950195,5132.950195,1877920000,5132.950195,5117,5153.970215,5160.089844,5122.410156,5112.189941,5137.284082,5083.7580566,5033.37060544,5064.879883,5055.549805,5029.970215,5051.100098,5082.509766
"538",2015-06-17,5067.680176,5080.109863,5042.25,5064.879883,5064.879883,1712820000,5064.879883,5132.950195,5117,5153.970215,5160.089844,5122.410156,5125.7780274,5088.9340332,5038.41400388,5055.549805,5029.970215,5051.100098,5082.509766,5076.689941
"537",2015-06-16,5023.580078,5063.060059,5022.560059,5055.549805,5055.549805,1654820000,5055.549805,5064.879883,5132.950195,5117,5153.970215,5160.089844,5104.8700196,5095.802002,5045.5741992,5029.970215,5051.100098,5082.509766,5076.689941,5013.870117
"536",2015-06-15,5011.790039,5035.370117,4985.939941,5029.970215,5029.970215,1790280000,5029.970215,5055.549805,5064.879883,5132.950195,5117,5153.970215,5080.0700196,5102.952002,5056.04379882,5051.100098,5082.509766,5076.689941,5013.870117,5021.629883
"535",2015-06-12,5060.240234,5067.959961,5043.240234,5051.100098,5051.100098,1428900000,5051.100098,5029.970215,5055.549805,5064.879883,5132.950195,5117,5066.8900392,5100.0110352,5066.54080078,5082.509766,5076.689941,5013.870117,5021.629883,5068.459961
"534",2015-06-11,5088.259766,5101.390137,5075.049805,5082.509766,5082.509766,1623950000,5082.509766,5051.100098,5029.970215,5055.549805,5064.879883,5132.950195,5056.8019534,5097.0430177,5074.07019532,5076.689941,5013.870117,5021.629883,5068.459961,5059.120117
"533",2015-06-10,5029.410156,5086.660156,5024.169922,5076.689941,5076.689941,1792980000,5076.689941,5082.509766,5051.100098,5029.970215,5055.549805,5064.879883,5059.163965,5092.4709962,5078.05418946,5013.870117,5021.629883,5068.459961,5059.120117,5099.22998
"532",2015-06-09,5013.129883,5027.02002,4974.620117,5013.870117,5013.870117,1754340000,5013.870117,5076.689941,5082.509766,5051.100098,5029.970215,5055.549805,5050.8280274,5077.8490235,5077.9505957,5021.629883,5068.459961,5059.120117,5099.22998,5076.52002
"531",2015-06-08,5066.649902,5069,5014.060059,5021.629883,5021.629883,1712210000,5021.629883,5013.870117,5076.689941,5082.509766,5051.100098,5029.970215,5049.159961,5064.6149903,5077.1961914,5068.459961,5059.120117,5099.22998,5076.52002,5082.930176
"530",2015-06-05,5057.040039,5074.97998,5025.52002,5068.459961,5068.459961,1842890000,5068.459961,5021.629883,5013.870117,5076.689941,5082.509766,5051.100098,5052.6319336,5059.7609864,5076.73138672,5059.120117,5099.22998,5076.52002,5082.930176,5070.029785
"529",2015-06-04,5078.220215,5101.109863,5046.290039,5059.120117,5059.120117,1813960000,5059.120117,5068.459961,5021.629883,5013.870117,5076.689941,5082.509766,5047.9540038,5052.3779786,5076.94898438,5099.22998,5076.52002,5082.930176,5070.029785,5097.97998
"528",2015-06-03,5098.47998,5114.600098,5084.990234,5099.22998,5099.22998,1852680000,5099.22998,5059.120117,5068.459961,5021.629883,5013.870117,5076.689941,5052.4620116,5055.8129883,5078.2623828,5076.52002,5082.930176,5070.029785,5097.97998,5106.589844
"527",2015-06-02,5063.470215,5100.02002,5047.350098,5076.52002,5076.52002,1729750000,5076.52002,5099.22998,5059.120117,5068.459961,5021.629883,5013.870117,5064.9919922,5057.9100098,5078.90498046,5082.930176,5070.029785,5097.97998,5106.589844,5032.75
"526",2015-06-01,5094.939941,5099.009766,5045.669922,5082.930176,5082.930176,1902120000,5082.930176,5076.52002,5099.22998,5059.120117,5068.459961,5021.629883,5077.2520508,5063.2060059,5079.8277832,5070.029785,5097.97998,5106.589844,5032.75,5089.359863
"525",2015-05-29,5093.100098,5099.399902,5057.589844,5070.029785,5070.029785,2024170000,5070.029785,5082.930176,5076.52002,5099.22998,5059.120117,5068.459961,5077.5660156,5065.0989746,5079.1923828,5097.97998,5106.589844,5032.75,5089.359863,5090.790039
"524",2015-05-28,5096.339844,5106.649902,5080.25,5097.97998,5097.97998,1741420000,5097.97998,5070.029785,5082.930176,5076.52002,5099.22998,5059.120117,5085.3379882,5066.645996,5080.28118162,5106.589844,5032.75,5089.359863,5090.790039,5071.740234
"523",2015-05-27,5047.859863,5111.540039,5039.370117,5106.589844,5106.589844,1809550000,5106.589844,5097.97998,5070.029785,5082.930176,5076.52002,5099.22998,5086.809961,5069.6359863,5081.28417968,5032.75,5089.359863,5090.790039,5071.740234,5070.029785
"522",2015-05-26,5076.910156,5081.169922,5016.740234,5032.75,5032.75,1731950000,5032.75,5106.589844,5097.97998,5070.029785,5082.930176,5076.52002,5078.055957,5071.5239746,5079.14038086,5089.359863,5090.790039,5071.740234,5070.029785,5078.439941
"521",2015-05-22,5085.390137,5103.839844,5085.189941,5089.359863,5089.359863,1544920000,5089.359863,5032.75,5106.589844,5097.97998,5070.029785,5082.930176,5079.3418944,5078.2969726,5078.81658202,5090.790039,5071.740234,5070.029785,5078.439941,5048.290039
"520",2015-05-21,5065.939941,5098.22998,5062.509766,5090.790039,5090.790039,1683670000,5090.790039,5089.359863,5032.75,5106.589844,5097.97998,5070.029785,5083.4939452,5080.5299804,5078.32478514,5071.740234,5070.029785,5078.439941,5048.290039,5050.799805
"519",2015-05-20,5072.439941,5097.52002,5050.209961,5071.740234,5071.740234,1786830000,5071.740234,5090.790039,5089.359863,5032.75,5106.589844,5097.97998,5078.245996,5081.7919921,5077.19399412,5070.029785,5078.439941,5048.290039,5050.799805,4981.689941
"518",2015-05-19,5080.439941,5087.350098,5062.799805,5070.029785,5070.029785,1750980000,5070.029785,5071.740234,5090.790039,5089.359863,5032.75,5106.589844,5070.9339842,5078.8719726,5076.01899412,5078.439941,5048.290039,5050.799805,4981.689941,4976.189941
"517",2015-05-18,5040.919922,5084.5,5037.540039,5078.439941,5078.439941,1643870000,5078.439941,5070.029785,5071.740234,5090.790039,5089.359863,5032.75,5080.0719724,5079.0639647,5075.35319334,5048.290039,5050.799805,4981.689941,4976.189941,4993.569824
"516",2015-05-15,5059.149902,5062.649902,5034.839844,5048.290039,5048.290039,1667260000,5048.290039,5078.439941,5070.029785,5071.740234,5090.790039,5089.359863,5071.8580076,5075.599951,5074.5347949,5050.799805,4981.689941,4976.189941,4993.569824,5003.549805
"515",2015-05-14,5016.680176,5051.720215,4999.649902,5050.799805,5050.799805,1741970000,5050.799805,5048.290039,5078.439941,5070.029785,5071.740234,5090.790039,5063.85996079999,5073.676953,5074.7551953,4981.689941,4976.189941,4993.569824,5003.549805,4945.540039
"514",2015-05-13,4991.419922,5012.970215,4977.490234,4981.689941,4981.689941,1672260000,4981.689941,5050.799805,5048.290039,5078.439941,5070.029785,5071.740234,5045.8499022,5062.0479491,5072.61639646,4976.189941,4993.569824,5003.549805,4945.540039,4919.640137
"513",2015-05-12,4966.439941,4995.5,4931.600098,4976.189941,4976.189941,0,4976.189941,4981.689941,5050.799805,5048.290039,5078.439941,5070.029785,5027.0819334,5049.0079588,5069.21199216,4993.569824,5003.549805,4945.540039,4919.640137,4939.330078
"512",2015-05-11,5003.259766,5017.379883,4992.02002,4993.569824,4993.569824,1731390000,4993.569824,4976.189941,4981.689941,5050.799805,5048.290039,5078.439941,5010.10791,5045.0899412,5065.64798824,5003.549805,4945.540039,4919.640137,4939.330078,5016.930176
"511",2015-05-08,4991.629883,5014.330078,4989.259766,5003.549805,5003.549805,1978760000,5003.549805,4993.569824,4976.189941,4981.689941,5050.799805,5048.290039,5001.1598632,5036.5089354,5061.556582,4945.540039,4919.640137,4939.330078,5016.930176,5005.390137
"510",2015-05-07,4917.75,4957.120117,4914.529785,4945.540039,4945.540039,2042960000,4945.540039,5003.549805,4993.569824,4976.189941,4981.689941,5050.799805,4980.10791,5021.9839354,5056.09018552,4919.640137,4939.330078,5016.930176,5005.390137,4941.419922
"509",2015-05-06,4956.700195,4965.100098,4888.169922,4919.640137,4919.640137,2144620000,4919.640137,4945.540039,5003.549805,4993.569824,4976.189941,4981.689941,4967.69794919999,5006.7739257,5050.28018552,4939.330078,5016.930176,5005.390137,4941.419922,5023.640137
"508",2015-05-05,5000.200195,5008.27002,4934.339844,4939.330078,4939.330078,2069490000,4939.330078,4919.640137,4945.540039,5003.549805,4993.569824,4976.189941,4960.32597659999,4993.703955,5045.80318356,5016.930176,5005.390137,4941.419922,5023.640137,5055.419922
"507",2015-05-04,5018.350098,5043.620117,5013.02002,5016.930176,5016.930176,1668200000,5016.930176,4939.330078,4919.640137,4945.540039,5003.549805,4993.569824,4964.998047,4987.5529785,5044.16298826,5005.390137,4941.419922,5023.640137,5055.419922,5060.25
"506",2015-05-01,4966.319824,5005.390137,4962.740234,5005.390137,5005.390137,1854400000,5005.390137,5016.930176,4939.330078,4919.640137,4945.540039,5003.549805,4965.3661134,4983.2629883,5042.17298826,4941.419922,5023.640137,5055.419922,5060.25,5092.080078
"505",2015-04-30,4996.990234,5015.959961,4921.549805,4941.419922,4941.419922,2269290000,4941.419922,5005.390137,5016.930176,4939.330078,4919.640137,4945.540039,4964.54209,4972.325,5039.57119138,5023.640137,5055.419922,5060.25,5092.080078,5056.060059
"504",2015-04-29,5028.450195,5053.839844,4999.830078,5023.640137,5023.640137,1871300000,5023.640137,4941.419922,5005.390137,5016.930176,4939.330078,4919.640137,4985.34209,4976.5200196,5040.08999022,5055.419922,5060.25,5092.080078,5056.060059,5035.169922
"503",2015-04-28,5063.259766,5075.299805,5006.279785,5055.419922,5055.419922,2032500000,5055.419922,5023.640137,4941.419922,5005.390137,5016.930176,4939.330078,5008.5600588,4984.4430177,5042.75039062,5060.25,5092.080078,5056.060059,5035.169922,5014.100098
"502",2015-04-27,5104.359863,5119.830078,5053.540039,5060.25,5060.25,2172470000,5060.25,5055.419922,5023.640137,4941.419922,5005.390137,5016.930176,5017.2240236,4991.1110353,5045.7601953,5092.080078,5056.060059,5035.169922,5014.100098,4994.600098
"501",2015-04-24,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000,5092.080078,5060.25,5055.419922,5023.640137,4941.419922,5005.390137,5034.5620118,4999.9640626,5047.65259764,5056.060059,5035.169922,5014.100098,4994.600098,4931.810059
"500",2015-04-23,5020.220215,5073.089844,5019.290039,5056.060059,5056.060059,1858620000,5056.060059,5092.080078,5060.25,5055.419922,5023.640137,4941.419922,5057.49003919999,5011.0160646,5048.935,5035.169922,5014.100098,4994.600098,4931.810059,5007.790039
"499",2015-04-22,5026.569824,5040.649902,4992.620117,5035.169922,5035.169922,1696380000,5035.169922,5056.060059,5092.080078,5060.25,5055.419922,5023.640137,5059.79599619999,5022.5690431,5049.45419922,5014.100098,4994.600098,4931.810059,5007.790039,5011.02002
"498",2015-04-21,5023.959961,5028.220215,5009.509766,5014.100098,5014.100098,1721260000,5014.100098,5035.169922,5056.060059,5092.080078,5060.25,5055.419922,5051.53203139999,5030.0460451,5049.47379884,4994.600098,4931.810059,5007.790039,5011.02002,4977.290039
"497",2015-04-20,4958.069824,5000.200195,4952.680176,4994.600098,4994.600098,1646340000,4994.600098,5014.100098,5035.169922,5056.060059,5092.080078,5060.25,5038.40205099999,5027.8130373,5049.62839846,4931.810059,5007.790039,5011.02002,4977.290039,4988.25
"496",2015-04-17,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000,4931.810059,4994.600098,5014.100098,5035.169922,5056.060059,5092.080078,5006.34804719999,5020.4550295,5049.09519534,5007.790039,5011.02002,4977.290039,4988.25,4995.97998
"495",2015-04-16,4999.359863,5016,4996,5007.790039,5007.790039,1662850000,5007.790039,4931.810059,4994.600098,5014.100098,5035.169922,5056.060059,4996.69404319999,5027.0920412,5047.6408008,5011.02002,4977.290039,4988.25,4995.97998,4974.560059
"494",2015-04-15,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000,5011.02002,5007.790039,4931.810059,4994.600098,5014.100098,5035.169922,4991.86406279999,5025.8300295,5045.61740238,4977.290039,4988.25,4995.97998,4974.560059,4950.819824
"493",2015-04-14,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000,4977.290039,5011.02002,5007.790039,4931.810059,4994.600098,5014.100098,4984.50205099999,5018.0170412,5042.71500004,4988.25,4995.97998,4974.560059,4950.819824,4910.22998
"492",2015-04-13,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000,4988.25,4977.290039,5011.02002,5007.790039,4931.810059,4994.600098,4983.23203139999,5010.8170412,5039.27820316,4995.97998,4974.560059,4950.819824,4910.22998,4917.319824
"491",2015-04-10,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000,4995.97998,4988.25,4977.290039,5011.02002,5007.790039,4931.810059,4996.06601559999,5001.2070314,5036.11839846,4974.560059,4950.819824,4910.22998,4917.319824,4886.939941
"490",2015-04-09,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000,4974.560059,4995.97998,4988.25,4977.290039,5011.02002,5007.790039,4989.42001959999,4993.0570314,5033.26959964,4950.819824,4910.22998,4917.319824,4886.939941,4880.22998
"489",2015-04-08,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000,4950.819824,4974.560059,4995.97998,4988.25,4977.290039,5011.02002,4977.37998039999,4984.6220216,5029.62699222,4910.22998,4917.319824,4886.939941,4880.22998,4900.879883
"488",2015-04-07,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000,4910.22998,4950.819824,4974.560059,4995.97998,4988.25,4977.290039,4963.96796859999,4974.2350098,5026.53399416,4917.319824,4886.939941,4880.22998,4900.879883,4947.439941
"487",2015-04-06,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000,4917.319824,4910.22998,4950.819824,4974.560059,4995.97998,4988.25,4949.78193339999,4966.5069824,5023.76939454,4886.939941,4880.22998,4900.879883,4947.439941,4891.220215
"486",2015-04-02,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000,4886.939941,4917.319824,4910.22998,4950.819824,4974.560059,4995.97998,4927.97392559999,4962.0199706,5020.90878906,4880.22998,4900.879883,4947.439941,4891.220215,4863.359863
"485",2015-04-01,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000,4880.22998,4886.939941,4917.319824,4910.22998,4950.819824,4974.560059,4909.10790979999,4949.2639647,5017.4913867,4900.879883,4947.439941,4891.220215,4863.359863,4876.52002
"484",2015-03-31,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000,4900.879883,4880.22998,4886.939941,4917.319824,4910.22998,4950.819824,4899.11992159999,4938.249951,5013.85878904,4947.439941,4891.220215,4863.359863,4876.52002,4994.72998
"483",2015-03-30,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000,4947.439941,4900.879883,4880.22998,4886.939941,4917.319824,4910.22998,4906.56191379999,4935.2649412,5011.27378904,4891.220215,4863.359863,4876.52002,4994.72998,5010.970215
"482",2015-03-27,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000,4891.220215,4947.439941,4900.879883,4880.22998,4886.939941,4917.319824,4901.341992,4925.5619627,5008.820791,4863.359863,4876.52002,4994.72998,5010.970215,5026.419922
"481",2015-03-26,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000,4863.359863,4891.220215,4947.439941,4900.879883,4880.22998,4886.939941,4896.6259764,4912.299951,5005.6553906,4876.52002,4994.72998,5010.970215,5026.419922,4992.379883
"480",2015-03-25,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000,4876.52002,4863.359863,4891.220215,4947.439941,4900.879883,4880.22998,4895.88398439999,4902.4959471,5001.81659178,4994.72998,5010.970215,5026.419922,4992.379883,4982.830078
"479",2015-03-24,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000,4994.72998,4876.52002,4863.359863,4891.220215,4947.439941,4900.879883,4914.65400379999,4906.8869627,5000.52878904,5010.970215,5026.419922,4992.379883,4982.830078,4937.430176
"478",2015-03-23,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000,5010.970215,4994.72998,4876.52002,4863.359863,4891.220215,4947.439941,4927.36005859999,4916.9609862,4998.76359374,5026.419922,4992.379883,4982.830078,4937.430176,4929.509766
"477",2015-03-20,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000,5026.419922,5010.970215,4994.72998,4876.52002,4863.359863,4891.220215,4954.4,4927.870996,4997.76159178,4992.379883,4982.830078,4937.430176,4929.509766,4871.759766
"476",2015-03-19,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000,4992.379883,5026.419922,5010.970215,4994.72998,4876.52002,4863.359863,4980.20400399999,4938.4149902,4995.95058592,4982.830078,4937.430176,4929.509766,4871.759766,4893.290039
"475",2015-03-18,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000,4982.830078,4992.379883,5026.419922,5010.970215,4994.72998,4876.52002,5001.46601559999,4948.675,4994.20659178,4937.430176,4929.509766,4871.759766,4893.290039,4849.939941
"474",2015-03-17,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000,4937.430176,4982.830078,4992.379883,5026.419922,5010.970215,4994.72998,4990.00605479999,4952.3300293,4990.9955957,4929.509766,4871.759766,4893.290039,4849.939941,4859.790039
"473",2015-03-16,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000,4929.509766,4937.430176,4982.830078,4992.379883,5026.419922,5010.970215,4973.71396499999,4950.5370118,4987.45399414,4871.759766,4893.290039,4849.939941,4859.790039,4942.439941
"472",2015-03-13,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000,4871.759766,4929.509766,4937.430176,4982.830078,4992.379883,5026.419922,4942.78193379999,4948.5909669,4984.23418946,4893.290039,4849.939941,4859.790039,4942.439941,4927.370117
"471",2015-03-12,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000,4893.290039,4871.759766,4929.509766,4937.430176,4982.830078,4992.379883,4922.96396499999,4951.5839845,4980.31279298,4849.939941,4859.790039,4942.439941,4927.370117,4982.810059
"470",2015-03-11,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000,4849.939941,4893.290039,4871.759766,4929.509766,4937.430176,4982.830078,4896.38593759999,4948.9259766,4975.49579102,4859.790039,4942.439941,4927.370117,4982.810059,4967.140137
"469",2015-03-10,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000,4859.790039,4849.939941,4893.290039,4871.759766,4929.509766,4937.430176,4880.85791019999,4935.4319825,4971.25678712,4942.439941,4927.370117,4982.810059,4967.140137,4979.899902
"468",2015-03-09,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000,4942.439941,4859.790039,4849.939941,4893.290039,4871.759766,4929.509766,4883.4439452,4928.5789551,4968.70499024,4927.370117,4982.810059,4967.140137,4979.899902,5008.100098
"467",2015-03-06,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000,4927.370117,4942.439941,4859.790039,4849.939941,4893.290039,4871.759766,4894.56601539999,4918.6739746,4965.68359376,4982.810059,4967.140137,4979.899902,5008.100098,4963.529785
"466",2015-03-05,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000,4982.810059,4927.370117,4942.439941,4859.790039,4849.939941,4893.290039,4912.47001939999,4917.7169922,4964.37399416,4967.140137,4979.899902,5008.100098,4963.529785,4987.890137
"465",2015-03-04,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000,4967.140137,4982.810059,4927.370117,4942.439941,4859.790039,4849.939941,4935.91005859999,4916.1479981,4962.7008008,4979.899902,5008.100098,4963.529785,4987.890137,4967.140137
"464",2015-03-03,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000,4979.899902,4967.140137,4982.810059,4927.370117,4942.439941,4859.790039,4959.9320312,4920.3949707,4962.66500002,5008.100098,4963.529785,4987.890137,4967.140137,4968.120117
"463",2015-03-02,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000,5008.100098,4979.899902,4967.140137,4982.810059,4927.370117,4942.439941,4973.06406259999,4928.2540039,4963.30320316,4963.529785,4987.890137,4967.140137,4968.120117,4960.970215
"462",2015-02-27,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000,4963.529785,5008.100098,4979.899902,4967.140137,4982.810059,4927.370117,4980.29599619999,4937.4310058,4962.70240238,4987.890137,4967.140137,4968.120117,4960.970215,4955.970215
"461",2015-02-26,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000,4987.890137,4963.529785,5008.100098,4979.899902,4967.140137,4982.810059,4981.3120118,4946.8910156,4962.38920902,4967.140137,4968.120117,4960.970215,4955.970215,4924.700195
"460",2015-02-25,4960.359863,4984.240234,4956,4967.140137,4967.140137,1848560000,4967.140137,4987.890137,4963.529785,5008.100098,4979.899902,4967.140137,4981.3120118,4958.6110352,4962.82121098,4968.120117,4960.970215,4955.970215,4924.700195,4906.359863
"459",2015-02-24,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000,4968.120117,4967.140137,4987.890137,4963.529785,5008.100098,4979.899902,4978.95605479999,4969.444043,4963.79081058,4960.970215,4955.970215,4924.700195,4906.359863,4899.27002
"458",2015-02-23,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000,4960.970215,4968.120117,4967.140137,4987.890137,4963.529785,5008.100098,4969.53007819999,4971.2970704,4964.22361332,4955.970215,4924.700195,4906.359863,4899.27002,4893.839844
"457",2015-02-20,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000,4955.970215,4960.970215,4968.120117,4967.140137,4987.890137,4963.529785,4968.0181642,4974.1570802,4963.0044141,4924.700195,4906.359863,4899.27002,4893.839844,4857.609863
"456",2015-02-19,4901.509766,4929.529785,4900.629883,4924.700195,4924.700195,1592890000,4924.700195,4955.970215,4960.970215,4968.120117,4967.140137,4987.890137,4955.3801758,4968.3460938,4961.39061526,4906.359863,4899.27002,4893.839844,4857.609863,4801.180176
"455",2015-02-18,4890.839844,4907.5,4885.600098,4906.359863,4906.359863,1684800000,4906.359863,4924.700195,4955.970215,4960.970215,4968.120117,4967.140137,4943.22412099999,4962.2680664,4960.68941408,4899.27002,4893.839844,4857.609863,4801.180176,4787.640137
"454",2015-02-17,4889.990234,4901.890137,4880.640137,4899.27002,4899.27002,1751490000,4899.27002,4906.359863,4924.700195,4955.970215,4960.970215,4968.120117,4929.45410159999,4954.2050782,4958.20201174,4893.839844,4857.609863,4801.180176,4787.640137,4726.009766
"453",2015-02-13,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000,4893.839844,4899.27002,4906.359863,4924.700195,4955.970215,4960.970215,4916.02802739999,4942.7790528,4954.97041018,4857.609863,4801.180176,4787.640137,4726.009766,4744.399902
"452",2015-02-12,4828.080078,4857.609863,4823.569824,4857.609863,4857.609863,2075470000,4857.609863,4893.839844,4899.27002,4906.359863,4924.700195,4955.970215,4896.35595699999,4932.1870606,4950.91760744,4801.180176,4787.640137,4726.009766,4744.399902,4765.100098
"451",2015-02-11,4788.370117,4810.359863,4780.129883,4801.180176,4801.180176,1793630000,4801.180176,4857.609863,4893.839844,4899.27002,4906.359863,4924.700195,4871.65195319999,4913.5160645,4945.0996094,4787.640137,4726.009766,4744.399902,4765.100098,4716.700195
"450",2015-02-10,4754.629883,4793.27002,4737.120117,4787.640137,4787.640137,1773730000,4787.640137,4801.180176,4857.609863,4893.839844,4899.27002,4906.359863,4847.90800799999,4895.5660645,4939.73121096,4726.009766,4744.399902,4765.100098,4716.700195,4727.740234
"449",2015-02-09,4723.72998,4749.470215,4719.609863,4726.009766,4726.009766,1654680000,4726.009766,4787.640137,4801.180176,4857.609863,4893.839844,4899.27002,4813.25595719999,4871.3550294,4933.54800784,4744.399902,4765.100098,4716.700195,4727.740234,4676.689941
"448",2015-02-06,4768.839844,4787.180176,4731.220215,4744.399902,4744.399902,2034060000,4744.399902,4726.009766,4787.640137,4801.180176,4857.609863,4893.839844,4783.36796879999,4849.6979981,4928.15400392,4765.100098,4716.700195,4727.740234,4676.689941,4635.240234
"447",2015-02-05,4729.649902,4767.379883,4722.799805,4765.100098,4765.100098,2036590000,4765.100098,4744.399902,4726.009766,4787.640137,4801.180176,4857.609863,4764.86601579999,4830.6109864,4923.56400392,4716.700195,4727.740234,4676.689941,4635.240234,4683.410156
"446",2015-02-04,4699.810059,4744.330078,4697.790039,4716.700195,4716.700195,2212960000,4716.700195,4765.100098,4744.399902,4726.009766,4787.640137,4801.180176,4747.97001959999,4809.8109864,4919.26180664,4727.740234,4676.689941,4635.240234,4683.410156,4637.990234
"445",2015-02-03,4693.25,4727.740234,4670.819824,4727.740234,4727.740234,2153520000,4727.740234,4716.700195,4765.100098,4744.399902,4726.009766,4787.640137,4735.99003899999,4791.9490235,4913.66081054,4676.689941,4635.240234,4683.410156,4637.990234,4681.5
"444",2015-02-02,4650.600098,4676.689941,4580.459961,4676.689941,4676.689941,2006450000,4676.689941,4727.740234,4716.700195,4765.100098,4744.399902,4726.009766,4726.126074,4769.6910156,4906.97420896,4635.240234,4683.410156,4637.990234,4681.5,4771.759766
"443",2015-01-30,4671.209961,4703.810059,4631.100098,4635.240234,4635.240234,2264230000,4635.240234,4676.689941,4727.740234,4716.700195,4765.100098,4744.399902,4704.2941404,4743.8310546,4900.13321286,4683.410156,4637.990234,4681.5,4771.759766,4757.879883
"442",2015-01-29,4635.72998,4688.410156,4601.759766,4683.410156,4683.410156,2110710000,4683.410156,4635.240234,4676.689941,4727.740234,4716.700195,4765.100098,4687.956152,4726.4110839,4894.03641598,4637.990234,4681.5,4771.759766,4757.879883,4750.399902
"441",2015-01-28,4740.689941,4742.060059,4637.47998,4637.990234,4637.990234,2118680000,4637.990234,4683.410156,4635.240234,4676.689941,4727.740234,4716.700195,4672.2141598,4710.0920897,4886.87662106,4681.5,4771.759766,4757.879883,4750.399902,4667.419922
"440",2015-01-27,4698.22998,4721.870117,4659.830078,4681.5,4681.5,1954160000,4681.5,4637.990234,4683.410156,4635.240234,4676.689941,4727.740234,4662.96611299999,4699.478076,4881.01541988,4771.759766,4757.879883,4750.399902,4667.419922,4654.850098
"439",2015-01-26,4752.359863,4774.180176,4734.200195,4771.759766,4771.759766,1717510000,4771.759766,4681.5,4637.990234,4683.410156,4635.240234,4676.689941,4681.980078,4704.053076,4877.43421872,4757.879883,4750.399902,4667.419922,4654.850098,4634.379883
"438",2015-01-23,4748.189941,4771.180176,4737.950195,4757.879883,4757.879883,1653830000,4757.879883,4771.759766,4681.5,4637.990234,4683.410156,4635.240234,4706.50800779999,4705.4010741,4874.38721678,4750.399902,4667.419922,4654.850098,4634.379883,4570.819824
